query	count
"deals,removed"	1
"death,february"	1
"debt,soon"	1
"decade,ago"	1
"decade,interior"	1
"decade,leak"	1
"decade,longtime"	1
"decade,looking"	1
"decade,proposal"	1
"decade,tripled"	1
"decades,cheerful"	1
"decades,old"	2
"decades,outsourcing"	1
"decelerating,end"	1
"december,mr"	1
"december,safety"	1
"decent,shape"	1
"decide,use"	1
"decided,instead"	1
"decidedly,less"	1
"decision,came"	1
"decision,endangers"	1
"decision,january"	1
"decision,owners"	1
"declare,trumps"	1
"declared,moratorium"	1
"declared,reaganomics"	1
"decline,always"	1
"decline,joblessness"	1
"decline,mr"	1
"declined,comment"	2
"declined,interviewed"	1
"declined,repeated"	1
"declined,reveal"	1
"declined,say"	1
"declines,even"	1
"declining,revenues"	1
"deep,conflict"	1
"deep,eased"	1
"deep,sea"	1
"deep,water"	2
"deep,waters"	1
"deeper,lucrative"	1
"deeply,angered"	1
"deeply,understands"	1
"deepwater,asgard"	2
"deepwater,horizon"	13
"default,management"	1
"defaulted,debt"	1
"defense,directive"	1
"defense,evangelicals"	1
"defunct,taylor"	1
"defying,pompadour"	1
"degree,individual"	1
"degree,industry"	1
"delaware,nov"	1
"delegations,government"	1
"deliver,first"	1
"deliver,termination"	1
"delivered,inbox"	1
"delivered,policy"	1
"delivered,restaurant"	1
"delivered,time"	1
"delray,beach"	1
"demanding,records"	1
"demanding,removal"	1
"demands,trump"	1
"dementia,stupidity"	1
"democrat,former"	1
"democrat,remembers"	1
"democratic,donor"	1
"democrats,ethics"	1
"democrats,good"	1
"demolished,rollbacks"	1
"demonstrated,highest"	1
"denied,remarks"	1
"denigrates,bullies"	1
"denounce,ethical"	1
"department,appointed"	1
"department,became"	1
"department,bureau"	1
"department,conducted"	1
"department,defense"	1
"department,failing"	1
"department,idle"	1
"department,joined"	1
"department,kind"	1
"department,officials"	1
"department,records"	1
"department,suspended"	1
"departure,predecessors"	1
"depended,ban"	1
"depicts,mermaid"	1
"deploying,new"	1
"deploying,rogue"	1
"depot,jpmorgan"	1
"deserve,dispute"	1
"desire,fall"	1
"desire,see"	1
"desk,oval"	1
"despite,weakening"	1
"destroying,documents"	1
"detailed,objections"	1
"detection,systems"	1
"detectors,problems"	1
"detention,center"	1
"deteriorate,quickly"	1
"determine,receives"	1
"determined,oil"	1
"detroit,calls"	1
"developed,different"	1
"developer,roger"	1
"development,part"	1
"development,phase"	1
"devices,called"	1
"devices,records"	1
"dialogue,discovers"	1
"died,gulf"	1
"died,last"	1
"diesel,fuel"	1
"different,episodes"	1
"different,matter"	1
"different,perspective"	1
"difficult,determine"	1
"difficult,period"	1
"difficulties,development"	1
"difficulties,many"	1
"directed,top"	1
"direction,various"	1
"directive,states"	1
"directly,reforming"	1
"directly,related"	1
"director,angelle"	1
"director,bureau"	1
"director,fall"	1
"directors,sunoco"	1
"disabled,particularly"	1
"disaster,killed"	2
"disaster,prevent"	1
"disclosure,report"	1
"discomfort,combination"	1
"discovers,particularly"	1
"discuss,president"	1
"discussed,least"	1
"discussed,upbringing"	1
"discussion,blowout"	1
"discussion,tell"	1
"disdain,political"	1
"disgraceful,failures"	1
"disincentivizes,investment"	1
"disney,home"	1
"dispatching,company"	1
"displayed,erratic"	1
"dispute,absolutely"	1
"dispute,adding"	1
"dispute,comes"	1
"dispute,country"	1
"dispute,means"	1
"dispute,mr"	1
"dispute,said"	1
"dispute,soon"	1
"dispute,trump"	1
"dispute,trumps"	1
"disputed,agency"	1
"disputed,decision"	1
"disregarded,violated"	1
"disrupt,computer"	1
"distorted,statements"	1
"dived,doubt"	1
"divest,company"	1
"division,created"	1
"division,trump"	1
"documents,company"	1
"documents,explaining"	1
"documents,including"	1
"documents,inquiries"	1
"documents,reviewed"	1
"documents,standoff"	1
"documents,suggest"	1
"dodges,talk"	1
"dodson,longtime"	1
"dollars,rule"	1
"dollars,save"	1
"dolphin,capital"	2
"dolphin,co"	1
"dominance,order"	1
"donald,f"	1
"donald,grew"	1
"donald,jr"	1
"donald,trump"	7
"donation,louisiana"	1
"done,flood"	1
"done,nothing"	1
"donor,critic"	1
"doors,asked"	1
"dorms,platform"	1
"double,rate"	1
"double,standard"	1
"doubled,attributed"	1
"doubt,contributes"	1
"doubt,many"	1
"doubt,media"	1
"doubt,prevail"	1
"dow,jones"	1
"dowager,taken"	1
"downturn,set"	1
"dozen,changes"	1
"dozen,miles"	1
"dozen,people"	1
"dozens,companies"	1
"draft,copy"	1
"drafting,safety"	1
"draining,last"	1
"drama,businessman"	1
"dramatically,driven"	1
"dredging,every"	1
"drew,scrutiny"	1
"drill,advertisementseveral"	1
"drill,baby"	1
"drill,new"	1
"drilling,alone"	1
"drilling,contract"	1
"drilling,deeply"	1
"drilling,dredging"	1
"drilling,favor"	1
"drilling,gas"	1
"drilling,history"	1
"drilling,imposed"	1
"drilling,land"	1
"drilling,lot"	1
"drilling,margin"	1
"drilling,new"	1
"drilling,peak"	1
"drilling,problems"	1
"drilling,restrictions"	1
"drilling,rigs"	2
"drilling,sites"	1
"drilling,tap"	1
"drillships,names"	1
"drillships,offshore"	1
"drive,owners"	1
"drive,trump"	1
"driven,profits"	1
"drop,oil"	1
"dropped,million"	1
"dropped,precipitously"	1
"dropped,subpoena"	1
"drops,blood"	1
"drops,mile"	1
"dubai,latin"	1
"dump,president"	1
"dump,trucks"	1
"dump,wastewater"	1
"dupuises,robins"	1
"duration,deal"	1
"duties,associated"	1
"duties,dramatically"	1
"dwight,eisenhower"	1
"earlier,state"	1
"early,march"	1
"early,stage"	1
"earnest,october"	1
"earning,nickname"	1
"ease,requirements"	1
"eased,deadlines"	1
"easiest,hunting"	1
"easily,answer"	1
"easily,wins"	1
"easing,obama"	1
"easing,protections"	1
"easy,independent"	1
"echoes,throughout"	1
"economic,adviser"	1
"economic,analyst"	1
"economic,half"	1
"economic,security"	1
"economic,winds"	1
"economically,viable"	1
"economists,said"	1
"economists,warned"	1
"economy,decelerating"	1
"economy,earning"	1
"economy,exploded"	1
"economy,good"	1
"economy,grew"	1
"economy,mr"	1
"economy,needs"	1
"economy,nose"	1
"economy,plummeted"	1
"economy,red"	1
"economy,rosier"	1
"economy,seem"	1
"economy,united"	1
"ed,contributorby"	3
"eder,new"	1
"edermarch,panama"	1
"edition,headline"	4
"editor,frank"	1
"editor,leonard"	1
"editor,trump"	1
"effacing,glances"	1
"effect,cultural"	1
"effect,july"	1
"effect,late"	1
"effectively,without"	1
"effort,broadly"	1
"effort,focus"	1
"effort,protect"	1
"effort,remove"	1
"effort,rule"	1
"effort,white"	1
"efforts,assist"	1
"efforts,increase"	1
"efforts,show"	1
"efforts,work"	1
"eight,facilities"	1
"eight,felony"	1
"eight,mile"	1
"eight,years"	1
"eileen,angelico"	1
"eisenhower,quote"	1
"either,cheering"	1
"either,direction"	1
"either,lacked"	1
"either,lost"	1
"eldest,children"	1
"eldest,sons"	1
"elected,stephen"	1
"election,day"	1
"election,interference"	1
"election,kirk"	1
"election,matters"	1
"election,president"	1
"election,reliability"	1
"election,state"	1
"elegant,sky"	1
"elevators,hotel"	1
"eliminating,need"	1
"elk,energy"	1
"email,address"	4
"emailed,mr"	1
"emails,obtained"	1
"emails,text"	1
"embarrassment,exert"	1
"embassy,jerusalem"	1
"embellish,tale"	1
"embrace,donald"	1
"embraces,judeo"	1
"embracing,presidents"	1
"emerged,chapter"	1
"emerged,last"	1
"emirates,flow"	1
"emirati,money"	1
"emmet,flood"	1
"emotions,saw"	1
"employed,biblical"	1
"employed,thug"	1
"employee,hotel"	1
"employees,entourage"	1
"employees,several"	1
"empty,filing"	1
"enact,rule"	1
"encampment,ships"	1
"encompasses,mr"	1
"encountered,financial"	1
"encroachment,property"	1
"end,found"	1
"end,moratorium"	1
"end,obama"	1
"end,relationship"	1
"end,strong"	1
"end,temporary"	1
"endangers,millions"	1
"enduring,alliance"	1
"energy,climate"	1
"energy,company"	2
"energy,dominance"	1
"energy,industry"	1
"energy,leaving"	1
"energy,offshore"	1
"energy,often"	1
"energy,said"	1
"energy,security"	1
"energy,small"	1
"energy,xxi"	10
"enforcement,division"	1
"enforcement,effort"	1
"enforcement,made"	1
"enforcement,officers"	1
"enforcement,offshore"	1
"enforcement,warned"	1
"engaged,sexually"	1
"engaging,cyberbullying"	1
"engaging,fraudulent"	1
"england,right"	1
"enhance,worker"	1
"enjoying,surely"	1
"enough,enough"	1
"enough,number"	1
"enough,said"	1
"ensure,men"	1
"ensure,mueller"	1
"ensuring,properly"	1
"enter,must"	4
"entered,arbitration"	1
"entered,office"	1
"entering,room"	1
"enterprise,advertisementthe"	1
"enthusiastic,ally"	1
"entire,facility"	1
"entire,gulf"	1
"entire,nation"	1
"entire,oil"	1
"entire,upper"	1
"entourage,dozen"	1
"entrance,memorial"	1
"environment,working"	1
"environmental,enforcement"	2
"environmental,group"	1
"environmental,protection"	3
"environmental,protections"	1
"environmental,regulations"	1
"environmental,rules"	1
"environmental,safety"	3
"episodes,last"	1
"episodes,one"	1
"equally,important"	1
"equipment,acquired"	1
"equipment,board"	1
"equipment,failed"	1
"equipment,failures"	1
"equipment,mr"	1
"equipment,offshore"	1
"equipment,platform"	1
"equity,firm"	1
"equity,firms"	2
"equivalent,floating"	1
"equivocation,angst"	1
"era,president"	1
"era,regulations"	1
"era,safety"	1
"eric,decade"	1
"eric,liptonmarch"	1
"eric,trump"	3
"erratic,emotions"	1
"erupted,miles"	1
"escalated,monday"	1
"especially,well"	1
"espinoza,gala"	1
"essentially,useless"	1
"estate,deal"	1
"estate,holdings"	1
"estate,investment"	1
"estate,private"	1
"estimated,next"	1
"estimated,would"	1
"estimating,oil"	1
"ethical,failings"	1
"ethics,watchdogs"	1
"eustis,gulf"	1
"evaluated,adherence"	1
"evaluating,mental"	1
"evaluation,options"	1
"evaluation,take"	1
"evangelical,candidate"	2
"evangelical,friendly"	1
"evangelical,leader"	1
"evangelical,leaders"	4
"evangelical,relationship"	1
"evangelicalism,mainstream"	1
"evangelicals,always"	1
"evangelicals,employed"	1
"evangelicals,evangelicals"	1
"evangelicals,found"	1
"evangelicals,get"	2
"evangelicals,interviewed"	1
"evangelicals,say"	1
"evangelicals,share"	1
"evangelicals,somewhere"	1
"evangelicals,take"	1
"evangelicals,tried"	1
"evangelicals,truly"	1
"evangelicals,voting"	1
"evangelism,evangelicalism"	1
"even,candidate"	1
"even,difficult"	1
"even,faces"	1
"even,flooding"	1
"even,gathering"	1
"even,greater"	1
"even,one"	1
"even,plus"	1
"even,price"	1
"even,reporters"	1
"even,safety"	1
"even,sort"	1
"evening,following"	1
"event,according"	1
"eventually,went"	1
"ever,mr"	1
"ever,saturday"	1
"every,candidate"	1
"every,day"	1
"every,evangelical"	1
"every,major"	1
"every,move"	1
"every,one"	1
"every,precaution"	1
"every,president"	1
"every,rally"	1
"every,way"	1
"everything,meant"	1
"evidence,mr"	1
"evidence,russia"	1
"evoking,applause"	1
"exactly,going"	1
"examine,president"	1
"examine,role"	1
"examining,whether"	1
"example,mr"	1
"examples,flawed"	1
"examples,mr"	1
"exceed,every"	1
"except,white"	1
"excitement,renewed"	1
"executing,calamitous"	1
"executive,believe"	1
"executive,director"	1
"executive,office"	1
"executive,oil"	1
"executives,called"	1
"executives,houston"	1
"executives,illegal"	1
"executives,mr"	1
"executives,promised"	1
"executives,sides"	1
"executives,top"	1
"exert,control"	1
"exited,car"	1
"expeditions,rolf"	1
"expense,obama"	1
"experiences,sense"	1
"experts,public"	1
"explain,regulatory"	1
"explaining,agency"	1
"explaining,decision"	1
"explains,populist"	1
"explicitly,prevents"	1
"exploded,quarterly"	1
"exploit,strategy"	1
"explorations,deep"	1
"explosion,killed"	1
"explosion,primary"	1
"explosion,sinking"	1
"explosions,took"	1
"exposed,deepwater"	1
"exposed,lot"	1
"exposing,american"	1
"expressed,concern"	1
"extend,operations"	1
"extended,drilling"	1
"extends,trumps"	1
"extensive,psychological"	1
"extolling,property"	1
"extracting,oil"	1
"extradition,financial"	1
"extraordinary,position"	1
"extraordinary,unique"	1
"exxon,chevron"	1
"exxon,mobil"	2
"eyeing,stale"	1
"eyes,leering"	1
"eyes,look"	1
"f,mcgahn"	1
"face,usually"	1
"facebook,twitter"	5
"faced,help"	1
"faces,scrutiny"	1
"facilities,either"	1
"facilities,gulf"	1
"facility,personnel"	1
"facing,global"	1
"fact,director"	1
"fact,evangelicals"	1
"fact,runs"	1
"fact,soon"	1
"factor,effort"	1
"factory,michigan"	1
"faculties,one"	1
"fail,p"	1
"failed,deepwater"	1
"failing,qualified"	1
"failings,every"	1
"failings,others"	1
"failings,rather"	1
"failings,yes"	1
"failure,late"	1
"failure,within"	1
"failures,economy"	1
"failures,metal"	1
"faith,community"	1
"faith,donald"	1
"faith,ministries"	1
"faith,nation"	1
"fall,germophobic"	1
"fall,oil"	1
"fallen,percent"	1
"falling,anemic"	1
"falling,rigid"	1
"falloff,part"	1
"falsehood,studying"	1
"falsely,portrayed"	1
"familiar,help"	1
"familiar,material"	1
"familiar,talks"	1
"families,owe"	1
"families,please"	1
"family,business"	2
"family,finances"	1
"family,jared"	1
"family,owned"	1
"famous,culminating"	1
"fan,billy"	1
"far,appeared"	1
"far,right"	1
"far,wages"	1
"farther,offshore"	1
"fast,growing"	1
"father,fan"	1
"father,father"	1
"father,fred"	1
"father,owned"	1
"fathers,mr"	1
"fatigue,aging"	1
"favor,bigger"	1
"favoritism,either"	1
"fear,falling"	1
"fearful,publicly"	1
"fearful,stormy"	1
"fears,mr"	1
"features,five"	1
"feb,noted"	1
"february,filed"	1
"february,page"	1
"february,worker"	1
"federal,conflict"	1
"federal,detention"	1
"federal,government"	2
"federal,inspection"	1
"federal,prosecutor"	3
"federal,records"	1
"federal,reserve"	1
"federal,safety"	2
"federally,regulated"	1
"fedex,companies"	1
"feedback,page"	4
"feel,moon"	1
"feet,gas"	1
"feet,hands"	1
"feet,water"	1
"felix,sater"	1
"fellow,heritage"	1
"felony,violations"	1
"ferrying,crews"	1
"fiat,chrysler"	1
"fiduciary,duties"	1
"fieldwood,announced"	1
"fieldwood,energy"	1
"fieldwood,hopes"	1
"fieldwood,said"	1
"fifth,avenue"	1
"fight,intensified"	1
"fight,mr"	1
"fight,overwhelms"	1
"fight,showing"	1
"fighting,extradition"	1
"fighting,louisiana"	1
"figure,check"	1
"figure,christian"	1
"figures,including"	1
"filed,bankruptcy"	2
"filed,legal"	1
"filed,ministry"	1
"filed,mr"	1
"filed,registration"	1
"files,order"	1
"filing,abysmal"	1
"filing,advertisementthis"	1
"filing,said"	1
"finalized,august"	1
"finalized,mr"	1
"finally,kicking"	1
"finally,world"	1
"finances,beyond"	1
"financial,backing"	1
"financial,concerns"	1
"financial,crisis"	1
"financial,difficulties"	1
"financial,documents"	1
"financial,environmental"	1
"financial,guarantees"	1
"financial,mr"	1
"financially,come"	1
"financially,risk"	1
"financially,top"	1
"financially,troubled"	1
"find,private"	1
"finds,extraordinary"	1
"finds,place"	1
"finds,two"	1
"fines,four"	1
"fintiklis,accused"	1
"fintiklis,agreed"	1
"fintiklis,another"	1
"fintiklis,aware"	1
"fintiklis,became"	1
"fintiklis,came"	1
"fintiklis,criticisms"	1
"fintiklis,declined"	1
"fintiklis,either"	1
"fintiklis,filed"	1
"fintiklis,hailed"	1
"fintiklis,interfere"	1
"fintiklis,ithaca"	1
"fintiklis,legal"	1
"fintiklis,likened"	1
"fintiklis,managing"	1
"fintiklis,miami"	1
"fintiklis,new"	1
"fintiklis,partnership"	1
"fintiklis,played"	1
"fintiklis,previously"	1
"fintiklis,seeking"	2
"fintiklis,served"	1
"fintiklis,signed"	1
"fintiklis,sought"	1
"fintiklis,suggesting"	1
"fintiklis,terminating"	1
"fintiklis,trumps"	1
"fintiklis,using"	2
"fintiklis,worked"	1
"fire,broke"	1
"fire,duration"	1
"fire,erupted"	1
"fire,nature"	1
"fire,records"	1
"fire,ticking"	1
"fired,president"	1
"firefighting,equipment"	2
"fires,agency"	1
"firm,bought"	1
"firm,current"	1
"firm,ithaca"	1
"firm,mr"	1
"firm,newland"	1
"firmly,said"	1
"firms,say"	1
"firms,willing"	1
"first,asked"	1
"first,head"	1
"first,important"	1
"first,known"	1
"first,months"	2
"first,new"	1
"first,rollback"	1
"first,state"	1
"first,strike"	2
"first,time"	2
"first,use"	1
"fit,whether"	1
"fitness,cognitive"	1
"fitness,meet"	1
"fitness,oversee"	1
"fits,perfectly"	1
"five,outdoor"	1
"fla,active"	1
"fla,advertisementcollapsesee"	1
"fla,campaign"	1
"fla,gulfportla"	1
"fla,la"	1
"flat,palm"	1
"flat,real"	1
"flawed,evangelicals"	1
"flawed,individuals"	1
"flawed,yet"	1
"fled,united"	1
"fleet,boats"	1
"fleets,companies"	1
"floating,dump"	1
"flood,longtime"	1
"flood,victims"	1
"flooding,increasingly"	1
"floods,impressed"	1
"floor,drops"	1
"floor,interior"	1
"floor,retreating"	1
"florida,runs"	1
"flow,emirati"	1
"focus,drilling"	1
"focus,inspectors"	1
"focus,shale"	1
"focus,signs"	1
"focused,getting"	1
"focused,president"	1
"folksy,working"	1
"follow,new"	4
"followers,story"	1
"following,safety"	1
"following,verbal"	1
"fondly,recalled"	1
"food,supplies"	1
"foray,panama"	1
"force,editor"	1
"force,one"	1
"force,psychiatrist"	2
"force,psychiatrists"	1
"force,set"	1
"force,way"	2
"forces,spilled"	1
"ford,dealership"	1
"foreign,government"	1
"foreign,money"	1
"forensic,specialists"	1
"forged,offshore"	1
"forgotten,assets"	1
"formal,investigation"	1
"formed,another"	1
"former,air"	1
"former,chief"	1
"former,coast"	1
"former,federal"	3
"former,major"	1
"former,officials"	1
"former,offshore"	1
"former,president"	2
"former,russian"	1
"former,senator"	2
"forsythe,new"	1
"forth,music"	1
"forward,balls"	1
"forward,like"	1
"forward,litigating"	1
"forward,working"	1
"foul,play"	1
"found,last"	1
"found,man"	1
"found,percent"	1
"found,safety"	1
"found,several"	1
"foundation,senior"	1
"founded,pair"	1
"founder,dolphin"	1
"founder,said"	1
"founder,white"	1
"four,decades"	1
"four,different"	1
"four,managers"	1
"four,separate"	1
"four,years"	2
"fourchon,boarded"	1
"fourchon,feel"	1
"fourchon,la"	1
"fourchoncorpus,christicontinentalslopegulf"	1
"fracking,sources"	1
"framers,constitution"	1
"francisco,wages"	1
"frank,bruni"	1
"franklin,graham"	1
"franklin,tony"	1
"fraud,company"	1
"fraudulent,scheme"	1
"fred,attended"	1
"free,world"	1
"freezer,likely"	1
"frequent,problems"	1
"frequently,disregarded"	1
"fresh,investment"	1
"friday,accusing"	1
"friday,please"	1
"friend,great"	1
"friendly,united"	1
"friends,sang"	1
"front,believe"	1
"front,page"	1
"front,row"	1
"fuel,sales"	1
"fuel,water"	1
"fully,cooperative"	1
"function,effectively"	1
"funded,part"	1
"funding,mr"	1
"futerfas,lawyer"	1
"future,residents"	1
"gain,easing"	1
"gala,former"	1
"gallons,month"	1
"galvestonportfourchoncorpus,christicontinentalslopegulf"	1
"games,country"	1
"garten,trump"	2
"gas,accumulations"	1
"gas,association"	1
"gas,bubble"	1
"gas,companies"	3
"gas,company"	2
"gas,compressor"	1
"gas,detectors"	1
"gas,executives"	2
"gas,inappropriate"	1
"gas,industry"	6
"gas,leaks"	1
"gas,ocean"	1
"gas,operators"	1
"gas,platforms"	5
"gas,received"	1
"gas,station"	2
"gas,wells"	2
"gathering,lafayette"	1
"gathering,trump"	1
"gatherings,behind"	1
"gave,mr"	2
"gave,president"	1
"general,justice"	1
"general,russia"	1
"generates,percent"	1
"generators,running"	1
"george,soros"	1
"george,w"	1
"germophobic,tendencies"	1
"gesture,perhaps"	1
"get,back"	2
"get,behind"	2
"get,credit"	1
"get,drilling"	1
"get,elected"	1
"get,go"	1
"get,mired"	1
"get,politics"	1
"get,relief"	1
"get,stairs"	1
"gets,corporate"	1
"gets,credit"	1
"gets,little"	1
"getting,attention"	1
"getting,slight"	1
"giant,workboats"	1
"giants,like"	1
"gifford,briggs"	1
"girard,neighbor"	1
"given,advisers"	1
"given,arbitration"	1
"given,shallow"	1
"giving,orders"	1
"glad,hand"	1
"glamorous,side"	1
"glances,anyone"	1
"glaring,failure"	1
"global,tension"	1
"globe,president"	1
"go,bankrupt"	1
"go,federal"	1
"go,home"	4
"go,letter"	1
"go,mr"	1
"go,want"	1
"goal,evangelicals"	1
"god,evangelicals"	1
"god,indeed"	1
"god,love"	1
"god,perfection"	1
"godly,counsel"	1
"going,acquire"	1
"going,going"	1
"going,louisiana"	1
"going,movements"	1
"going,redefinition"	1
"golf,clubs"	2
"golf,courses"	1
"golf,writer"	1
"gone,business"	1
"good,bet"	1
"good,great"	1
"good,ideas"	1
"good,thing"	1
"goodnight,moon"	1
"goods,progressing"	1
"got,car"	1
"got,life"	1
"government,auditors"	1
"government,finds"	1
"government,investigators"	1
"government,least"	1
"government,record"	1
"government,soften"	1
"governor,benefited"	1
"governor,stood"	1
"grace,deserve"	1
"grace,others"	1
"grace,president"	1
"graciela,ndez"	1
"graduating,university"	1
"graham,christian"	1
"graham,died"	1
"graham,embracing"	1
"graham,president"	1
"graham,sermons"	1
"graham,son"	1
"graham,told"	1
"grand,jury"	1
"grand,opening"	2
"grand,piano"	1
"grandeur,profits"	1
"grandmother,reading"	1
"gravity,defying"	1
"grease,fire"	1
"great,faith"	1
"great,highest"	1
"great,honor"	1
"great,recession"	1
"greater,day"	1
"greater,lafourche"	1
"greatest,asset"	1
"greatest,dangers"	1
"greek,lobby"	1
"greet,voted"	1
"grew,much"	1
"grew,rate"	1
"grew,successful"	1
"gross,operating"	1
"group,attended"	1
"group,entering"	1
"group,gulf"	1
"group,shut"	1
"grow,businesses"	1
"grow,one"	1
"grow,without"	1
"growing,cities"	1
"growing,independent"	1
"growth,rate"	1
"growth,rates"	1
"guarantee,part"	1
"guarantees,prove"	1
"guard,vice"	1
"guests,looked"	1
"guests,witnessed"	1
"guez,president"	1
"guez,said"	1
"guidelines,would"	1
"gulf,cajundome"	1
"gulf,coast"	1
"gulf,compared"	1
"gulf,concluding"	1
"gulf,decade"	1
"gulf,deep"	1
"gulf,director"	1
"gulf,generates"	1
"gulf,go"	1
"gulf,including"	1
"gulf,independent"	1
"gulf,many"	1
"gulf,mexico"	3
"gulf,ocean"	1
"gulf,ofmexico"	1
"gulf,one"	2
"gulf,platforms"	1
"gulf,recently"	1
"gulf,restoration"	1
"gulf,rig"	1
"gulf,rules"	1
"gulf,said"	1
"gulf,serving"	1
"gulf,statue"	1
"gulf,total"	1
"gulfportla,platformport"	1
"guy,highest"	1
"guy,mask"	1
"guy,regulations"	1
"haberman,new"	1
"habermanmarch,washington"	1
"hailed,hotel"	1
"half,million"	1
"half,supply"	1
"half,way"	1
"hampered,safety"	1
"hampshire,beat"	1
"hand,deliver"	1
"hand,members"	1
"hand,railing"	1
"hand,records"	1
"handle,nuclear"	1
"handled,nuclear"	1
"handling,nuclear"	1
"hands,curled"	1
"happen,walmart"	1
"happens,short"	1
"happy,assume"	1
"hard,hats"	1
"hard,line"	1
"hard,see"	1
"hats,overalls"	1
"hawaii,residents"	1
"hazards,platforms"	1
"head,bureau"	1
"head,forward"	1
"head,instead"	1
"headache,time"	1
"headline,mueller"	1
"headline,targeting"	1
"headline,testy"	1
"headline,thugs"	1
"health,care"	1
"health,different"	1
"health,doubt"	1
"healthy,mr"	1
"hearing,first"	1
"heartfelt,real"	1
"heaven,mr"	1
"heightened,times"	1
"held,higher"	1
"held,making"	1
"held,private"	1
"helicopters,ferrying"	1
"helmets,various"	1
"help,channel"	1
"help,companies"	1
"help,explain"	1
"help,get"	1
"help,high"	1
"help,inform"	1
"help,listen"	1
"help,mr"	1
"help,represent"	1
"help,run"	1
"help,thinking"	1
"help,unlock"	1
"help,way"	2
"helped,propel"	1
"helped,start"	1
"helped,write"	1
"helping,industry"	1
"helping,oil"	1
"herbst,gulf"	1
"heritage,foundation"	1
"hides,plain"	1
"high,profile"	1
"higher,industry"	1
"higher,pay"	2
"higher,standards"	1
"higher,stock"	1
"highest,degree"	1
"highest,guy"	1
"highest,number"	1
"highlight,sections"	1
"highly,distorted"	1
"hindering,ability"	1
"hines,blamed"	1
"hint,difficulties"	1
"hiring,disney"	1
"hispanics,near"	1
"historic,new"	1
"history,advertisementsmaller"	1
"hit,percent"	1
"holdings,complex"	1
"holdings,golf"	1
"holdings,russia"	1
"holes,theory"	1
"home,depot"	1
"home,dozens"	1
"home,page"	4
"honest,one"	1
"honor,lost"	1
"honor,mr"	1
"honor,offshore"	1
"hope,make"	1
"hope,someone"	1
"hope,sound"	1
"hoped,lowering"	1
"hopes,start"	1
"horizon,accident"	5
"horizon,anchored"	1
"horizon,anything"	1
"horizon,come"	1
"horizon,disaster"	2
"horizon,event"	1
"horizon,explosion"	1
"horizon,mr"	1
"horizon,rig"	1
"horizontal,drilling"	1
"host,faith"	1
"host,miles"	1
"hot,gets"	1
"hot,grease"	1
"hotel,administrative"	1
"hotel,advertisementthe"	1
"hotel,along"	1
"hotel,association"	1
"hotel,began"	1
"hotel,building"	1
"hotel,business"	1
"hotel,carries"	1
"hotel,confidential"	1
"hotel,continues"	1
"hotel,elegant"	1
"hotel,extends"	1
"hotel,grand"	1
"hotel,guests"	1
"hotel,iconic"	1
"hotel,lost"	1
"hotel,market"	2
"hotel,mr"	1
"hotel,occupancy"	1
"hotel,owners"	1
"hotel,panama"	2
"hotel,peacefully"	1
"hotel,penthouses"	1
"hotel,performance"	1
"hotel,property"	1
"hotel,purchase"	1
"hotel,recent"	1
"hotel,resisted"	1
"hotel,rooms"	1
"hotel,story"	1
"hotel,struggling"	1
"hotel,take"	1
"hotel,tower"	2
"hotel,unit"	2
"hotel,units"	3
"hotel,virtually"	1
"hotel,wants"	1
"hotels,also"	1
"hotels,division"	1
"hotels,licensing"	1
"hotels,offices"	1
"hotels,struggling"	1
"hotels,toronto"	1
"hour,hard"	1
"hour,scramble"	1
"hours,consultations"	1
"hours,managing"	1
"house,chamber"	1
"house,counsel"	1
"house,deal"	1
"house,every"	1
"house,made"	1
"house,physician"	1
"house,press"	1
"house,proposal"	1
"house,reason"	1
"house,spokeswoman"	1
"house,support"	1
"house,trump"	1
"houston,based"	2
"houston,mr"	1
"houston,september"	1
"houston,version"	1
"however,occupancy"	1
"huckabee,sanders"	1
"hug,pulled"	1
"huge,democratic"	1
"huge,drillships"	1
"human,blood"	2
"humanity,except"	1
"humor,gave"	1
"hundreds,gulf"	1
"hundreds,hours"	1
"hundreds,millions"	2
"hundreds,platforms"	1
"hundreds,service"	1
"hundreds,tenants"	1
"hundreds,workers"	1
"hunting,expeditions"	1
"hurting,cheramies"	1
"hurting,stockholders"	1
"hypocrisy,coming"	1
"hysterical,gets"	1
"ian,smithard"	1
"iconic,property"	1
"idea,front"	1
"idea,speech"	1
"ideas,america"	1
"identity,appeals"	1
"idle,iron"	1
"ii,threatened"	1
"iii,subpoenaed"	1
"illegal,encroachment"	1
"illegal,surveillance"	1
"illness,revelations"	1
"imagined,embrace"	1
"immediate,danger"	1
"immediately,shut"	1
"immensely,satisfying"	1
"immigration,antipathy"	1
"impact,president"	1
"impeachment,process"	1
"imperial,walkers"	1
"implied,engaged"	1
"importance,following"	1
"important,physical"	1
"important,remedies"	1
"important,statistical"	1
"impose,undue"	1
"imposed,gulf"	1
"imposed,obama"	1
"imposing,presence"	1
"impressed,franklin"	1
"impression,donald"	1
"impressive,well"	1
"impressively,barack"	1
"improperly,destroying"	1
"improve,compliance"	1
"improve,somewhat"	1
"improved,impressively"	1
"improved,industry"	1
"impulsive,first"	1
"impulsive,kindness"	1
"inappropriate,mr"	1
"inbox,monday"	1
"incline,village"	1
"inclines,declines"	1
"include,former"	1
"include,safety"	1
"included,many"	1
"included,sanctions"	1
"includes,casino"	1
"includes,oil"	1
